a,0
b,0
c,0
d,0
e,0
f,0
g,0
h,0
i,0
j,0
k,0
l,0
m,0
n,0
o,0
p,0
q,0
r,0
s,0
t,0
u,0
v,0
w,0
x,0
y,0
z,0
A,2
B,4
C,5
D,4
E,4
F,5
G,5
H,5
I,5
J,5
K,5
L,3
M,5
N,3
O,2
P,5
Q,5
R,3
S,2
T,3
U,5
V,4
W,3
X,5
Y,5
Z,5
1,7
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
0,6
